participant_id,trial_id,group,complexity,true_condition,ai_diagnosis,user_decision,ai_correct,user_correct,confidence,uncertainty,misunderstanding_detected,misunderstanding_type,intervention_type,helpfulness,understanding_improved,mental_model_accuracy,decision_time,confusion_level
treatment_intermediate_3,34,treatment,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.7280287195653841,medium,True,repeated_queries,visualizations,8.21074526604248,True,0.5955365927062253,28.61031943598025,3.350928101693628
treatment_intermediate_3,53,treatment,complex,Asthma,Asthma,Asthma,True,True,0.7303361043291142,medium,False,,none,0.0,False,0.5955365927062253,31.00697833730572,2.386556756067349
treatment_intermediate_3,38,treatment,complex,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.5406829882771025,high,True,prolonged_hesitation,contrastive_explanation,7.020537605199284,False,0.6051996328614763,42.53033381213905,3.9451930902643966
treatment_intermediate_3,19,treatment,medium,Rheumatoid Arthritis,Osteoporosis,Osteoporosis,False,False,0.6404495996463699,high,False,,none,0.0,False,0.6051996328614763,23.107440108373247,2.3790005187585246
treatment_intermediate_3,46,treatment,complex,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.8257823353482007,low,False,,none,0.0,False,0.6051996328614763,33.59654797799337,2.1326567867584685
treatment_intermediate_3,54,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.5700456655864388,high,False,,none,0.0,False,0.6051996328614763,33.669661490474006,2.478507556314288
treatment_intermediate_3,23,treatment,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7864261277291895,medium,False,,none,0.0,False,0.6051996328614763,28.97916515053642,3.05342700295678
treatment_intermediate_3,8,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6017253914204035,high,False,,none,0.0,False,0.6051996328614763,22.7223065208092,3.043151128128081
treatment_intermediate_3,33,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6585167540705394,medium,False,,none,0.0,False,0.6051996328614763,20.409428613505717,2.73462794872244
treatment_intermediate_3,14,treatment,simple,Asthma,Asthma,Asthma,True,True,0.8100806278542899,low,False,,none,0.0,False,0.6051996328614763,14.443091635864155,2.383153498198231
treatment_intermediate_3,57,treatment,complex,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.5592742035179952,high,False,,none,0.0,False,0.6051996328614763,34.6533395362641,2.7614840768787374
treatment_intermediate_3,27,treatment,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.7315887607494468,medium,False,,none,0.0,False,0.6051996328614763,28.357226421756593,2.875730610840103
treatment_intermediate_3,56,treatment,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.6511225769467376,medium,True,prolonged_hesitation,contrastive_explanation,7.825735213868308,False,0.6134571284076871,36.4341049079451,3.504127472380696
treatment_intermediate_3,39,treatment,complex,Heart Failure,Heart Failure,Chronic Kidney Disease,True,False,0.633556640738048,high,False,,none,0.0,False,0.6134571284076871,32.77337973102217,3.3607563683381727
treatment_intermediate_3,32,treatment,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.6020246828732134,high,False,,none,0.0,False,0.6134571284076871,30.894275086913552,3.0466217074425774
treatment_intermediate_3,28,treatment,medium,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.5939019752771981,high,False,,none,0.0,False,0.6134571284076871,25.220709804171687,3.8611849047351736
treatment_intermediate_3,43,treatment,complex,Chronic Kidney Disease,Diabetes Type 2,Heart Failure,False,False,0.5097570045270797,high,False,,none,0.0,False,0.6134571284076871,32.573728983763,1.9927246897545148
treatment_intermediate_3,29,treatment,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.5710839940846473,high,False,,none,0.0,False,0.6134571284076871,22.24040751911288,3.0623195191098826
treatment_intermediate_3,18,treatment,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.6222040814842767,high,False,,none,0.0,False,0.6134571284076871,22.339231096851144,2.9668964919447847
treatment_intermediate_3,6,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7348889902623904,medium,False,,none,0.0,False,0.6134571284076871,21.336603233549525,2.10657871377846
treatment_intermediate_3,44,treatment,complex,Osteoporosis,Rheumatoid Arthritis,Osteoporosis,False,True,0.5,high,False,,none,0.0,False,0.6134571284076871,35.18895063043736,2.2722563723547884
treatment_intermediate_3,4,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7717493166508936,medium,False,,none,0.0,False,0.6134571284076871,19.53518320735187,2.425269188974526
treatment_intermediate_3,40,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.8014656859089199,low,False,,none,0.0,False,0.6134571284076871,28.438316162457134,2.6276165075690208
treatment_intermediate_3,49,treatment,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6246296980565796,high,True,prolonged_hesitation,interactive_qa,7.831424686738589,True,0.6169919626154028,42.47095195044992,2.3221982217665094
treatment_intermediate_3,11,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.767253546667086,medium,False,,none,0.0,False,0.6169919626154028,15.812281006075375,3.302776862336998
treatment_intermediate_3,20,treatment,medium,Diabetes Type 2,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.5,high,False,,none,0.0,False,0.6169919626154028,24.314610123314157,2.8041163180558555
treatment_intermediate_3,7,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6807681305971297,medium,False,,none,0.0,False,0.6169919626154028,18.675092923336642,3.1427825303023234
treatment_intermediate_4,62,treatment,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8326048316581487,low,False,,none,0.0,False,0.470234963329089,58.001313314353666,4.106987370382598
treatment_intermediate_4,17,treatment,medium,Asthma,Asthma,Asthma,True,True,0.5958155822761148,high,True,ignoring_uncertainty,simplified_explanation,7.834279919916323,True,0.48521954783843696,54.208358525415996,5.112204610426504
treatment_intermediate_4,12,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6887215642164399,medium,False,,none,0.0,False,0.48521954783843696,35.2636732028954,3.7784231640226413
treatment_intermediate_4,37,treatment,complex,Heart Failure,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.7386314697131959,medium,True,prolonged_hesitation,interactive_qa,7.841001518147701,True,0.5015554553753061,83.52510590206722,4.147033827066692
treatment_intermediate_4,21,treatment,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.821249561188548,low,False,,none,0.0,False,0.5015554553753061,52.930001375394724,3.3878246475676335
treatment_intermediate_4,45,treatment,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6405916416563706,high,True,prolonged_hesitation,analogies,7.941798777979503,True,0.5209088924264784,75.11374185964331,4.036751864617759
treatment_intermediate_4,41,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6895268251956821,medium,False,,none,0.0,False,0.5209088924264784,66.89326340619326,3.2005897732126583
treatment_intermediate_4,50,treatment,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6431025324508218,high,True,prolonged_hesitation,visualizations,8.315154544050118,True,0.5379642885040524,76.10511972494471,4.278176983596556
treatment_intermediate_4,22,treatment,medium,Asthma,Asthma,Asthma,True,True,0.8150599102044057,low,False,,none,0.0,False,0.5379642885040524,46.33285594058982,3.689143967514163
treatment_intermediate_4,30,treatment,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.740561406911401,medium,False,,none,0.0,False,0.5379642885040524,39.32758033714669,1.9128327009990451
treatment_intermediate_4,2,treatment,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.7898415002806234,medium,True,repeated_queries,contrastive_explanation,7.342737135416257,True,0.5490063724472211,30.038142012557472,3.8199974354964166
treatment_intermediate_4,42,treatment,complex,Heart Failure,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.6231130366591406,high,True,prolonged_hesitation,contrastive_explanation,7.5088350273711155,True,0.561197223160894,77.55779884225227,4.2275311951555805
treatment_intermediate_4,24,treatment,medium,Osteoporosis,Rheumatoid Arthritis,Osteoporosis,False,True,0.5,high,False,,none,0.0,False,0.561197223160894,62.5709682211397,3.139538656439596
treatment_intermediate_4,36,treatment,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.6699552120699543,medium,True,prolonged_hesitation,simplified_explanation,7.937594021636099,True,0.5718299780206838,73.47519507312346,2.1257362682160466
treatment_intermediate_4,35,treatment,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6959559884945433,medium,False,,none,0.0,False,0.5718299780206838,44.357911087712985,3.7443483691160404
treatment_intermediate_4,55,treatment,complex,Chronic Kidney Disease,Chronic Kidney Disease,Heart Failure,True,False,0.5746930773471168,high,True,prolonged_hesitation,analogies,9.08531699744955,True,0.5914672399372622,83.47430227508707,2.5744482975678027
treatment_intermediate_4,13,treatment,simple,Asthma,Asthma,Asthma,True,True,0.5762560569653581,high,False,,none,0.0,False,0.5914672399372622,39.85759222135485,3.542896390246823
treatment_intermediate_4,59,treatment,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.734630525492541,medium,False,,none,0.0,False,0.5914672399372622,53.09769118248723,2.9062353595940955
treatment_intermediate_4,58,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7567096083246849,medium,False,,none,0.0,False,0.5914672399372622,52.07633088380603,2.3707560078723984
treatment_intermediate_4,61,treatment,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.8291491290221923,low,False,,none,0.0,False,0.5914672399372622,58.37015645719149,1.3354004639748889
treatment_intermediate_4,16,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6846760573821732,medium,False,,none,0.0,False,0.5914672399372622,41.98945219548326,1.6614641477079237
treatment_intermediate_4,47,treatment,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6407638004513894,high,True,prolonged_hesitation,analogies,8.721661229082745,True,0.6097767297825618,63.05313560107583,2.3548005651368955
treatment_intermediate_4,52,treatment,complex,Asthma,Pneumonia,Asthma,False,True,0.5848836737861557,high,True,repeated_queries,simplified_explanation,7.603921834344846,True,0.6185737622178655,52.805080049491906,3.5994187889772764
treatment_intermediate_4,63,treatment,complex,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.5753610582018995,high,False,,none,0.0,False,0.6185737622178655,51.383206406991135,2.9764450844552464
treatment_intermediate_4,31,treatment,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6497553758629165,high,False,,none,0.0,False,0.6185737622178655,50.94135449906023,2.8253846635585638
treatment_intermediate_4,9,treatment,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7657321622765998,medium,False,,none,0.0,False,0.6185737622178655,33.568161604208136,2.356284347898068
treatment_intermediate_4,51,treatment,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.8269268542122383,low,False,,none,0.0,False,0.6185737622178655,49.196390567746754,1.0916330318556031
treatment_intermediate_4,5,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5506751241460682,high,False,,none,0.0,False,0.6185737622178655,36.5927060194092,3.1196866753756147
treatment_intermediate_4,25,treatment,medium,Asthma,Asthma,Asthma,True,True,0.7240528729857829,medium,False,,none,0.0,False,0.6185737622178655,46.7445555514373,1.7552941319442004
treatment_intermediate_4,65,treatment,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7440528942173636,medium,True,prolonged_hesitation,analogies,9.104438059063925,True,0.6250357883717917,62.22603228562196,2.947899368565338
treatment_intermediate_4,10,treatment,simple,Chronic Obstructive Pulmonary Disease,Asthma,Chronic Obstructive Pulmonary Disease,False,True,0.5,high,False,,none,0.0,False,0.6250357883717917,26.623245364413034,2.5212700592834456
treatment_intermediate_4,48,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.586629253211413,high,True,prolonged_hesitation,simplified_explanation,3.413126006038981,False,0.6250357883717917,59.110323666792624,2.241761060184397
treatment_intermediate_4,1,treatment,simple,Heart Failure,Pneumonia,Pneumonia,False,False,0.5,high,False,,none,0.0,False,0.6250357883717917,36.1268066070493,2.884103675962328
treatment_intermediate_4,60,treatment,complex,Chronic Kidney Disease,Diabetes Type 2,Chronic Kidney Disease,False,True,0.5,high,True,repeated_queries,visualizations,9.059958744486797,True,0.6380600482500451,70.99544223124055,3.278238628724604
treatment_intermediate_4,26,treatment,medium,Asthma,Asthma,Pneumonia,True,False,0.5511165221876039,high,True,repeated_queries,analogies,8.816265152888132,True,0.6545330655402122,36.857070933131695,3.4000789463680707
treatment_intermediate_4,15,treatment,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7932487913202049,medium,False,,none,0.0,False,0.6545330655402122,33.388193089839916,2.772087371296908
treatment_intermediate_4,3,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8497842233323382,low,False,,none,0.0,False,0.6545330655402122,23.24834810582052,0.8908854747669015
treatment_intermediate_4,64,treatment,complex,Diabetes Type 2,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.5587596486062724,high,False,,none,0.0,False,0.6545330655402122,48.38054983172334,3.1906085415170478
treatment_intermediate_4,34,treatment,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.8238919627500755,low,False,,none,0.0,False,0.6545330655402122,28.443093378154163,1.5819581695822666
treatment_intermediate_4,53,treatment,complex,Asthma,Asthma,Asthma,True,True,0.6499799652450863,high,True,prolonged_hesitation,visualizations,8.585666658379393,True,0.6545330655402122,67.89300202554234,1.9830835992734883
treatment_intermediate_4,38,treatment,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6005139422084298,high,False,,none,0.0,False,0.6545330655402122,50.546326935301224,3.270174501947159
treatment_intermediate_4,19,treatment,medium,Rheumatoid Arthritis,Osteoporosis,Osteoporosis,False,False,0.6544233609504442,medium,False,,none,0.0,False,0.6545330655402122,35.966832470571525,2.3443120069341905
treatment_intermediate_4,46,treatment,complex,Chronic Obstructive Pulmonary Disease,Pneumonia,Pneumonia,False,False,0.5532803605561193,high,True,prolonged_hesitation,interactive_qa,8.108884830991908,True,0.6545330655402122,63.37236283857595,1.9867563773519836
treatment_intermediate_4,54,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.722984803880061,medium,False,,none,0.0,False,0.6545330655402122,45.353067816555495,1.9559335710073928
treatment_intermediate_4,23,treatment,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6154407015663736,high,False,,none,0.0,False,0.6545330655402122,37.397523342703394,2.4148516326485074
treatment_intermediate_4,8,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.647533483752422,high,False,,none,0.0,False,0.6545330655402122,27.572246774256595,3.480512669579928
treatment_intermediate_4,33,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6256333790787847,high,False,,none,0.0,False,0.6545330655402122,36.9792864031865,1.9720188786573765
